O,P
4.0,1.0
,
,0.0
2.0,
,0.0
80.0,
2.0,0.0
,
,1.0
4.0,
,
,
,
,
,
4.0,
,
,
,
,
,
,
,
,
4.0,
,0.0
1.0,
,
3.0,
,
,
,
,
,
,0.0
,
,
,
,
,
,
,
,
1.0,0.0
,
,
,
,
,
,
,
,
,
,0.0
2.0,
3.0,
,
,
,
,
,
,
,0.0
,
,
4.0,0.0
4.0,
,
,
1.0,
,0.0
,0.0
,
,
,
,
3.0,
,0.0
,
,
,0.0
,
,
,
,
,
,1.0
,1.0
2.0,
,
4.0,0.0
3.0,
,
,0.0
,
,
,
3.0,
,
,0.0
,
,
,
,
4.0,
,0.0
,
,0.0
,
,0.0
,
,
,
,1.0
,0.0
,
4.0,
,
,
,
,
,
,0.0
,
,
,
,
,
3.0,
4.0,
1.0,
3.0,
,
4.0,0.0
,
1.0,
3.0,
,0.0
3.0,
,1.0
,
5.0,
,
,
,
,
,
,
,0.0
,
,
2.0,
,
4.0,
1.0,
,
,
,
,
,
,
,
,
,0.0
,
,
,0.0
,
,0.0
,0.0
,
,
3.0,
,
,
,
,
94.0,
,
5.0,0.0
2.0,
,
,
,
,
,
,0.0
,
,
,
,
2.0,
,
,
,
5.0,
,
4.0,0.0
,
,0.0
,
,
,
,
,1.0
,
,
3.0,
,
,
1.0,0.0
3.0,0.0
,1.0
,
,
,0.0
1.0,
,0.0
,
,
3.0,
,
,
,
,
3.0,
,
,0.0
,
,
,
,
,0.0
2.0,
1.0,
3.0,
4.0,
,
,
,0.0
,
,
,
,
,
4.0,0.0
8.0,
,
,
,
3.0,
,
,
,0.0
,0.0
,
10.0,
,
,0.0
,
,0.0
,
,
,
,
,
,
2.0,
,
,
,
2.0,
,
3.0,
,
,
,
4.0,1.0
,0.0
,
,
,
,
1.0,
,
,
,0.0
,
,1.0
3.0,
,
,0.0
,0.0
,
,
,
3.0,
,
,
,
,
2.0,
3.0,
,0.0
1.0,
3.0,
3.0,
,
,
,
,
,
2.0,
,
,
,
,0.0
4.0,
,
,
,
,0.0
,
2.0,
,
,0.0
,
,
,
1.0,
,
,
,1.0
,
,
1.0,
,
,0.0
,1.0
4.0,
,
,
,1.0
4.0,
,
,
,
,1.0
,1.0
,
,
,
,
,
,0.0
,
,
,
4.0,
,
,0.0
,
,
14.0,
,0.0
3.0,0.0
,
,
,
,
,0.0
,
4.0,
,0.0
,
,
,
,
,
,
,0.0
,1.0
,
,
,0.0
,
4.0,
,0.0
,
,
,
,
3.0,
5.0,1.0
,
,
,0.0
,1.0
,
,
,
,1.0
,
,0.0
3.0,
,0.0
,
,
1.0,
,
,1.0
,
4.0,
2.0,
4.0,0.0
,
,
,
,
,
,
,
,
,
,
,
4.0,
,
,1.0
,
,0.0
,
,
,0.0
,
,0.0
,
,1.0
,
,
3.0,
,
,
2.0,
,
,
,
,
,
,
,1.0
,
,
,
,
,
,
,
,
,
2.0,
,0.0
2.0,
,
,
1.0,
,
,
,
,
,
,
,
1.0,1.0
6.0,0.0
,
,
,0.0
,
,
,
,
,
,
,
2.0,
,
,0.0
24.0,
3.0,
,
,
,
,
,
,
,
1.0,
,
,1.0
,
,
,
,
,
,
4.0,
,
1.0,
,
,
,
,
,
,1.0
4.0,
2.0,
,
,
,
,
,
3.0,
,0.0
,
,
,0.0
,
,
2.0,0.0
,
5.0,
,
,
,0.0
,
,
,
,
4.0,0.0
,
,0.0
,
,
,
,
,
,
,
1.0,
,
,
,1.0
,0.0
,0.0
,
,
4.0,0.0
,
,1.0
5.0,
4.0,
,
,
,
,
,
,
,0.0
,0.0
,
,
,
,
,
5.0,
,
,
3.0,
,1.0
,1.0
,
3.0,
,
,
,
3.0,
3.0,
,0.0
,
4.0,
,
4.0,
,
,
4.0,
,
,
,
2.0,
,
,
,
3.0,
,
,
,
,0.0
3.0,
,
3.0,
,
,0.0
,
1.0,
,1.0
,1.0
,
,
,
,
3.0,
6.0,
,
,
3.0,0.0
,0.0
,
3.0,1.0
2.0,
,
,
,
,
3.0,
,1.0
,
,
,
3.0,
,
2.0,
,
,
,0.0
,
,0.0
,
,0.0
,
,
,
,0.0
,
,
,
,
,
4.0,0.0
,
,
,
,0.0
3.0,
,
,
,
,
,
1.0,
,
,
,0.0
,
,
,
,
,
,
1.0,
,
4.0,
,
,
,0.0
,
,0.0
,
,
,
,
,
,1.0
,
,
,
,0.0
,
,
2.0,0.0
,
,0.0
,
,
,
,
,
,
4.0,
2.0,
1.0,
,
,
3.0,
,
,
,
,
,0.0
3.0,0.0
,
,
,
,
,
4.0,0.0
,
,
,
,
,
,0.0
7.0,0.0
,
,
,0.0
,
,
,
,0.0
4.0,
,
5.0,
,
,0.0
,
,
,
,
,
,
1.0,
,
,
,0.0
1.0,
,
1.0,
3.0,
,
3.0,
2.0,
,
,
,
,
4.0,
,
,
,
4.0,
,
,
,
,
,
,
2.0,
,
,0.0
,0.0
,
,
4.0,
,
,0.0
2.0,
,
,
,
,
3.0,
,
,
,
,0.0
,
,
,
,0.0
,
5.0,0.0
,0.0
,0.0
,
,
,
3.0,
,
3.0,
,
,
,
,
,0.0
,
,
,
,
3.0,
,
,
,
,
,
,0.0
,
,0.0
,
1.0,
11.0,1.0
,0.0
,
,0.0
,
,
,
,0.0
,
9.0,
5.0,
4.0,0.0
,
,
3.0,
,
,
,
2.0,
,
,
7.0,
,
,
1.0,
,
,0.0
,
,
,
,
,
,
,0.0
3.0,
,
,0.0
,
,
,
,
,
,
,
4.0,0.0
,
,
,
,
,0.0
,0.0
,
,
97.0,0.0
,0.0
,
,
,
2.0,
2.0,1.0
,
,
,
,
,
,
,
1.0,
,
,
,1.0
,0.0
,
,
3.0,
,
,
4.0,
,
,
,
,
,
,
4.0,
,
,0.0
,
,0.0
,
,
,
,
,
,
,1.0
,
1.0,
,
,
1.0,
,0.0
,
,
,
,
4.0,
,
,
,
,1.0
,
4.0,0.0
1.0,
,
,
,
,
,
4.0,
,1.0
4.0,
,
,
,
,0.0
,
,
21.0,
,
,
6.0,
3.0,
,
,
,
3.0,
,
,
,
,
,
,
,0.0
,
,
,
,
3.0,
,0.0
,
,
,
,
4.0,1.0
,0.0
2.0,
,
1.0,
,
,
,0.0
2.0,
,
4.0,
,
,
,
,
,
,
6.0,
5.0,
,0.0
,0.0
,
,
1.0,
2.0,
,
,
2.0,
,0.0
,
,
2.0,
,
,1.0
,0.0
,
,
,
,
,0.0
,0.0
,1.0
,
,0.0
4.0,
,
,
,
,
,
,
,
,0.0
,0.0
,0.0
,
,
,
,
,
3.0,
,1.0
,
,0.0
,
,
3.0,
,
,
,0.0
,
,
1.0,
,
,0.0
,
,
,0.0
4.0,0.0
,
,
,0.0
,
2.0,0.0
,
,
,
,
,
4.0,
,
,
,0.0
,
,0.0
,
,1.0
,1.0
,
,
,
,
,
,0.0
,
,
,
2.0,
,
,
,
3.0,
,
,
,
,0.0
,
4.0,0.0
,1.0
,
,
,
,
1.0,
3.0,
,
,0.0
,
,
,
,
,
,1.0
2.0,
,
,
,0.0
,0.0
,
,
,
,
1.0,
,
,
,
,
,
,1.0
,
,
,1.0
,
,
,1.0
,
2.0,
1.0,
,
,
,
2.0,
2.0,
2.0,1.0
,
,0.0
,1.0
,0.0
,
2.0,
,
,
,
2.0,
,
,
,
3.0,
,
,
,
4.0,
3.0,
,
,
,
,
,0.0
,
,
1.0,
,
,
,0.0
,
,
,0.0
,
,
,
,
,
,1.0
,0.0
,
,0.0
2.0,
,
,0.0
,
,
3.0,
2.0,
,
3.0,0.0
,0.0
,
,0.0
,
,1.0
,0.0
,
,0.0
,
,
,
4.0,
,1.0
,
,
,
,
,0.0
4.0,
,0.0
,
,
,
,0.0
,
3.0,0.0
,
,
,0.0
,
,
,
,
,
,1.0
,
1.0,
,1.0
,
,
,
,
4.0,
,0.0
,0.0
,0.0
,
,
4.0,
,0.0
,
,
,
,
4.0,
4.0,
,0.0
2.0,
,
,0.0
,
,
,
,0.0
2.0,
,0.0
,
,
,
,0.0
,1.0
3.0,
3.0,0.0
,
,
,0.0
,
,
,
,
,0.0
,
4.0,
4.0,0.0
2.0,0.0
,
,
,0.0
1.0,
,
,
,0.0
,
,
,
,0.0
,
,0.0
,
,
,0.0
2.0,
5.0,
,
,0.0
,
,
,0.0
5.0,
,
,0.0
,
,
3.0,
,
,
,
,
5.0,
,
1.0,
,1.0
2.0,
,
2.0,
,
,
4.0,
,
,1.0
,
,0.0
3.0,
,
3.0,0.0
4.0,
,
,0.0
,
,
,
3.0,0.0
,
6.0,0.0
,
,0.0
,
,
,
,
,
,
,
,
,1.0
3.0,
,
,
,
,
1.0,
,
,
,
,
,
4.0,
,
,
,
,
,0.0
,0.0
,
,
,
,1.0
,
,
,
,0.0
3.0,0.0
,
,
,
,
4.0,
,
,
6.0,
,
2.0,
,
,
,
,
,
,0.0
,
,
,
,1.0
,0.0
,1.0
,
,
,
,
,
,0.0
,
2.0,
1.0,
,
,
,
,
,
,
1.0,
,
5.0,
3.0,
,
3.0,
,0.0
,
,0.0
4.0,0.0
,
2.0,
,
3.0,
,
,
,
1.0,
,0.0
,
,
2.0,
186.0,
,
,
,
,
,0.0
,
,
,0.0
,
,
,
,
,0.0
,
,
,
,
,
1.0,
,
7.0,
,0.0
1.0,
,
,
,
,
,
28.0,
,
,
2.0,
,
,
,
,
3.0,
,
2.0,
,
,0.0
2.0,
,0.0
,
,
,
1.0,
,
,
,
2.0,
,
,0.0
,
,
,
,
,
1.0,
,
4.0,
,
,
,
,1.0
,0.0
,0.0
,
,
,
,0.0
2.0,
,0.0
,
,
,
,0.0
,
,
,
,
,
,
,0.0
,
,
,0.0
,
5.0,
,
,1.0
2.0,
4.0,
,
4.0,
,0.0
,
,
1.0,0.0
,1.0
,
,0.0
,
,0.0
4.0,0.0
,
4.0,
,1.0
,0.0
,
4.0,
3.0,
,
,
,
,
5.0,
,
,
,
,
,
,
,
,
,
,
,
,0.0
,
,
,
,
,
1.0,
9.0,
,
,
,
,
,
,
,
,
,0.0
,
,
,
,
3.0,
2.0,
,0.0
4.0,
3.0,0.0
,
14.0,0.0
,0.0
,
,0.0
,
,
,
,
,
,1.0
2.0,0.0
,0.0
,
,
,0.0
,
,
,
,
,0.0
5.0,
,
,0.0
,0.0
,
3.0,1.0
,
,
,
,
,
,
,1.0
,
,
,
,
,
,0.0
,
,
,
,
,
,
,0.0
,1.0
,
,1.0
,
2.0,
,
3.0,
,
,
3.0,
,
,
,0.0
1.0,
,
,0.0
,
,
,
,
,
,
,
,
,
,
,0.0
1.0,
,0.0
4.0,
,0.0
,1.0
,
1.0,
,
,
2.0,
,
,
,
,
2.0,
,0.0
,
,
,
,
,
,
,
4.0,
,
,0.0
,
,0.0
,0.0
94.0,1.0
5.0,1.0
,
,
4.0,
1.0,0.0
,
,
,
5.0,
,1.0
,
,
2.0,
,
,0.0
,
,
,0.0
,
,
2.0,
,
,
,1.0
,
4.0,0.0
,
3.0,
,
,
,
,
,
1.0,
,
,
,
,
,
3.0,
,0.0
,
,
4.0,
,
,
,
,
4.0,0.0
3.0,
,0.0
,
,
,
,
3.0,1.0
,
,1.0
,0.0
,
,
3.0,
2.0,
4.0,
4.0,
,0.0
,0.0
,
,
,
,1.0
,
,
,
,
,0.0
,
,0.0
5.0,
,1.0
1.0,
2.0,
,
3.0,
,
2.0,
,
,
,
2.0,
,
,
,
2.0,
11.0,
,
,
,
3.0,0.0
3.0,0.0
,0.0
,
,
4.0,
3.0,
,
,
,
,0.0
,
,
,
,
,
,0.0
,
,0.0
,0.0
4.0,
7.0,
1.0,
,
,
,
,
2.0,
,1.0
,
,1.0
,0.0
2.0,0.0
,
,
,
,
,
,
,
,
,
,
,0.0
1.0,
,
,
,
,
,0.0
,
,0.0
3.0,
,
2.0,
,
,
,
5.0,
,0.0
,
,
,0.0
,
,
,0.0
,1.0
,
,
,
,0.0
,
,
,
,0.0
,
1.0,
,
,
,
,
,
,
,
,0.0
,
,
,0.0
,0.0
,
,
,
,
,
,
,
,0.0
,
,
,
,
,
,0.0
,
,
,
,
,
,
,
2.0,
4.0,
,
,
,
,
,0.0
,
4.0,
,
3.0,0.0
,
,
,1.0
3.0,
,
,
1.0,
5.0,1.0
2.0,1.0
,
,
,0.0
,1.0
,1.0
,
,
,
,
,
,
,
,
,0.0
,
,
,
,1.0
,
,
,
8.0,
,
,
,
,
,
3.0,
,
3.0,
,1.0
,
,
,
,
4.0,
,
,0.0
4.0,
,
4.0,
,
,
,
,
,0.0
,
,
,
,1.0
,
,
1.0,0.0
,
,
,
,1.0
,
,0.0
2.0,
,
2.0,
,
,
2.0,
,0.0
,1.0
4.0,
,
1.0,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
4.0,0.0
,
,0.0
,
,
1.0,
,
,
,
,
,
,
,
,0.0
,
,
,0.0
,
,
,0.0
1.0,
,
,
,
,
,
,
,1.0
,
,
,
,0.0
,
,
,
,0.0
,
,
,
,0.0
,0.0
3.0,0.0
,
,0.0
3.0,
,
,0.0
4.0,
2.0,
,0.0
,
4.0,
,0.0
4.0,0.0
,1.0
,
,
,
,
3.0,
,
3.0,
,
,
,
4.0,
,
,
,
,
,
,
1.0,
4.0,
,0.0
,0.0
,
,
,
,
,
,
,0.0
3.0,
,
2.0,
,
,
,
,
3.0,
,
,
,
1.0,
,
,1.0
,
,
,
,
5.0,
,
,
,0.0
3.0,
,
,
,1.0
,
,
1.0,
,
,
,
,
2.0,0.0
,
,
,0.0
,0.0
,
,
,
,
1.0,
,
4.0,
,
,
,
,
,0.0
,0.0
1.0,
,
4.0,
,
,0.0
,
2.0,
,
,
,
,
,
,
,0.0
,1.0
,0.0
1.0,
,
7.0,
,
,
,
,0.0
,0.0
,
,
,
,
,
,
2.0,
,
7.0,
,
,
,
,
2.0,
,0.0
,0.0
,
,
4.0,1.0
4.0,
,
34.0,
4.0,
,
2.0,
,0.0
,
2.0,
,
,0.0
4.0,0.0
,0.0
4.0,
,0.0
,
,0.0
,
1.0,1.0
3.0,0.0
,
,0.0
,
,0.0
,0.0
4.0,
,
,
,
,
,0.0
,
4.0,
,
,
,
,0.0
,
,
2.0,0.0
20.0,
,
,0.0
,
,0.0
,
4.0,
,
4.0,
,
,1.0
5.0,0.0
,
,
,
,
,
,
,
,0.0
,
,0.0
,1.0
,
,0.0
,1.0
,
,0.0
,
,
,
,0.0
,
,
,
,
,
,
,
,
,
3.0,
,
,
,
,1.0
,1.0
,
,
,
,0.0
,
,
2.0,
,
,
,
,
,0.0
4.0,
,
,
,
,
,
,
,
,0.0
,
,
,
,
,
,
,
,
,
,
,
,
,
4.0,
,1.0
,
,
,
,0.0
3.0,
,
,
,
,
,
2.0,
,
,
2.0,
1.0,
3.0,
,
,
,
,0.0
1.0,
,
,
1.0,
,
,0.0
,
,0.0
4.0,
,
,
4.0,
,
9.0,
,0.0
,
,1.0
,
,
5.0,
4.0,
,
3.0,
2.0,
,
,
2.0,
,
,
,
,
,
,
,0.0
,
,
,0.0
,
,
,
,
,
3.0,1.0
,
,0.0
,
,
,
,
,
,
4.0,0.0
,
,
,
,
,0.0
,
3.0,
,
2.0,
2.0,
,
,
,
,
,
,
,
,
2.0,
4.0,
,
4.0,
,
,
1.0,
5.0,
,
,
,
,
,
,
3.0,
,
,
3.0,
,0.0
,
1.0,
6.0,
,
,
,0.0
,
,
,0.0
,0.0
,
,
,0.0
,
,
,
,
,
,
,
,
,
,
,
,0.0
,
4.0,
,0.0
3.0,0.0
,
3.0,0.0
,
,
,
,
,
,
,
,0.0
,1.0
,
,0.0
,
2.0,
,
,
,
,1.0
,
,
,
,
,0.0
,
,
,
,
,
,0.0
4.0,0.0
3.0,0.0
,
,
4.0,
,
,
,
,
,1.0
,
4.0,0.0
,0.0
2.0,
,
,0.0
2.0,0.0
8.0,
2.0,1.0
,
,
3.0,
,
2.0,
,
,
,
,
,
,
,
,
4.0,
,
3.0,
,0.0
,
,
,
,
,
,
,1.0
3.0,
,
,
,
,
,
,
,
,
,
,
2.0,
,
,
,0.0
,0.0
,
,
,
2.0,
,
1.0,
3.0,
,
,
3.0,
,
,
2.0,
,
,
3.0,
,
,
,
,
,
,0.0
1.0,
2.0,
,
,
2.0,
,
,
,
,
3.0,
5.0,
,
,
,
,
4.0,
,
,
,
2.0,
,
,
,
,
,
4.0,
,
,
,
,
,
,
1.0,
,
3.0,
,
4.0,
3.0,
,
,
4.0,1.0
,
,
,
,
,0.0
,
,
2.0,
,
,
,
3.0,
,
,
3.0,
,
,
,
,
,
,
,
,
,
,
,
,0.0
,
2.0,
,
,
3.0,
2.0,
,
,
,
,0.0
,
,
,0.0
3.0,
,
2.0,
,
,0.0
,
,
,0.0
,
,
4.0,
,
,1.0
,
,
,
4.0,
,
4.0,
,0.0
,0.0
,0.0
,
,
,
,1.0
,
,
,
,
,
,
,1.0
,
,
,
,
4.0,
,
1.0,
,
,
,
,
,
5.0,
,
,
,
,
,
,
,
,0.0
,1.0
,
,1.0
,
,
,1.0
3.0,
,0.0
,0.0
4.0,
,
,
,
,
,
,
,
,0.0
,
2.0,
3.0,0.0
1.0,
,1.0
,
,
,
2.0,
,
,
,
,0.0
,
,
,0.0
2.0,
,
,
,
,
,
,
,
1.0,
,
,
,
,
,0.0
,0.0
,
,
1.0,
,0.0
,
,
4.0,
,
,
,0.0
2.0,
,
,0.0
1.0,
,0.0
,
,
,0.0
,
,
,
,
4.0,0.0
,
,
4.0,
,
,
,
,
1.0,
17.0,0.0
,0.0
,
2.0,
,0.0
,
1.0,
,0.0
,0.0
,
,
,0.0
,
,
,
3.0,0.0
2.0,
,
,
,
,
,
,0.0
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
4.0,
,
,
,0.0
,
,
2.0,0.0
,
,0.0
,
,
,
3.0,
,
,
,
,
,
,
,
,
,0.0
,
,
1.0,
,
,
,
,
,
,
3.0,0.0
,0.0
,
,
1.0,
,
,
,1.0
,1.0
,
6.0,
,
1.0,
,1.0
,
1.0,
,1.0
,
,
,
,
,
,0.0
,
3.0,1.0
,
,
,
,
4.0,
,
,
,1.0
,1.0
,
,
,
,
,0.0
,
,
4.0,0.0
,
,
,
,
,
1.0,1.0
,0.0
,
,
,
,
,
,
,1.0
,
,
,0.0
,
,
,
,
,1.0
,
,
,
,1.0
,
,
,0.0
,
,
,
3.0,
4.0,
,
13.0,0.0
,
,
,
,
,
,
,
,
4.0,
,
,
,
,
1.0,
,
3.0,
,
,
,
2.0,0.0
,
13.0,
,
,
,
,
,0.0
1.0,
,
,
,
,
4.0,
3.0,0.0
,0.0
,
3.0,
1.0,
,
4.0,0.0
,
,
,
1.0,
4.0,1.0
,
,
,
2.0,
2.0,
3.0,
,
,
,
,1.0
2.0,
4.0,0.0
,
,
,
,
,
,
,
,
,
,
,1.0
,
,
,
,
,0.0
1.0,
,
3.0,
,
,
,
,
,
,0.0
,
,
,
,
,
,
1.0,
,0.0
,
,
,
,
,
,
,
,
,
,1.0
,
,
,0.0
,
,0.0
,
,
,
,
,
,
,
,
,
,
,
,
,
,
4.0,
,
,
,1.0
5.0,
,
7.0,
,
,0.0
,
,
,0.0
,
,
,
,
,0.0
,
,
,
,
5.0,
,
,0.0
,
,
,
,
2.0,
4.0,
,
,
,
3.0,
,
,1.0
3.0,
,
,
,
,
,
,0.0
,0.0
4.0,
,
,0.0
,
,
,
,
,
,
,
,
,
,
,
,
,0.0
,0.0
,0.0
,
,
1.0,
,0.0
,1.0
,
,
,0.0
,
,
,
,
,
1.0,
,
,
,
,
,
,
3.0,0.0
,0.0
2.0,
,
,
3.0,
,0.0
,
,0.0
,
,
,
,
,
,
,
,1.0
,1.0
3.0,
9.0,
,
,0.0
,
,
,
,
,
,
,
,0.0
,
,1.0
,1.0
5.0,0.0
,1.0
,
,0.0
,
,
3.0,
,0.0
,
1.0,
,0.0
,
,0.0
,1.0
,
,
,
,
,
,
,
,1.0
,
,
,
1.0,0.0
,
,
4.0,1.0
2.0,
,
,0.0
,
,
,
,
1.0,1.0
,
,
3.0,
4.0,
,
,
,0.0
,
,
,
,
,
,
,
1.0,
,0.0
,
,
,
,
,
,
,
,
7.0,
,
,
,0.0
,
,
,0.0
,
3.0,0.0
2.0,
,0.0
2.0,
,0.0
,
,
9.0,
,
3.0,
1.0,
5.0,0.0
,
,
,
1.0,0.0
,
,
,
,
,
,1.0
,
4.0,0.0
,0.0
32.0,
,0.0
7.0,0.0
,
,
3.0,
,0.0
,
3.0,
,0.0
,
,0.0
,
1.0,
,0.0
1.0,0.0
,
3.0,
,
,
,
,0.0
,1.0
,1.0
,
1.0,0.0
,
,
,
,1.0
,0.0
,
2.0,1.0
2.0,
,
4.0,1.0
,0.0
,
4.0,
1.0,0.0
,
,
,
,
,
,
4.0,
,
,0.0
,
,
3.0,0.0
,
,
,
1.0,
,
3.0,0.0
4.0,
,
,
,
2.0,
,
,
5.0,
,
,
,1.0
,
,1.0
,
,0.0
,
3.0,
,
,
,
,0.0
,
,
2.0,
,0.0
,
,
,0.0
,
,
,
,
,1.0
5.0,
4.0,
8.0,
,
,
,
,
4.0,
,
,
,
,
2.0,
,
,0.0
,
3.0,
,
,
3.0,
1.0,
,0.0
,
,
,
,
,0.0
,
,0.0
,
,
,0.0
,
,0.0
,
,
2.0,
,
1.0,
,0.0
,
,
,
,
,
,
,
,
,
,1.0
2.0,
,
,
1.0,
,1.0
4.0,
,
,0.0
,
,
,0.0
2.0,
,0.0
6.0,
,
,1.0
4.0,1.0
,
,
,
,1.0
2.0,
,
,0.0
3.0,
,
4.0,0.0
,
,
,0.0
,
4.0,
,
,
,
,
,
,
,1.0
,
,
,
,
3.0,
2.0,
,
,
,0.0
,
,
,
1.0,
,
,
,
1.0,
,
,0.0
,0.0
,
,
,
,
,1.0
,
,
3.0,
10.0,
3.0,
,
,
3.0,
,
4.0,
,
3.0,1.0
,
,
15.0,1.0
4.0,
,
,
,0.0
7.0,1.0
,
2.0,
,
,
,
,
2.0,
3.0,
,0.0
26.0,1.0
,1.0
,
,
,
,
,
,
,
,0.0
,0.0
,
,
1.0,0.0
,
,
,
,
,
4.0,
,
6.0,
,0.0
4.0,
,
,1.0
2.0,
,
,0.0
,
,0.0
1.0,
,
5.0,
,
1.0,
3.0,
,
,0.0
,
,1.0
,
3.0,
,
,0.0
,
,
,
,
,
4.0,
,0.0
,
,
,
,
,1.0
3.0,
,
,
5.0,
3.0,
,
,
3.0,
,
,
,0.0
,
,
,
,0.0
,0.0
1.0,
3.0,
1.0,
,
6.0,
4.0,
,0.0
12.0,
,0.0
,
5.0,
,
,
,
,
3.0,
,
,
3.0,0.0
,
,
,
2.0,0.0
,0.0
,0.0
,
,
,
,
36.0,0.0
,
,
6.0,
,
,
,
3.0,0.0
,1.0
,0.0
,0.0
,
,
,
,
,
,
,0.0
1.0,
,
,
4.0,
,
,
,
,
,
1.0,0.0
,
,0.0
,0.0
,0.0
,
,0.0
,0.0
,
,
4.0,
,
,0.0
4.0,
2.0,
,
,0.0
,
,
,
3.0,
11.0,
,
,
,
,
,0.0
,
,0.0
,
20.0,
,
,1.0
2.0,1.0
,
,
4.0,0.0
,
,
4.0,
1.0,
,
,
,
4.0,0.0
,1.0
,
,
,0.0
,
,
,0.0
,
,
,
,
3.0,
,
,
,
,0.0
1.0,
,
,
3.0,0.0
,
,0.0
4.0,
,
3.0,0.0
,
,0.0
,
,0.0
,
,
1.0,
,
,
,
,
,
1.0,
,
,
,
,
,
,1.0
,
4.0,
,
,
,0.0
,
,
,
,
2.0,0.0
,
,
,0.0
,
,
4.0,
,
,
,
,
,
4.0,
4.0,
,0.0
3.0,
,
,
,
,
3.0,
,
,
,
4.0,
,
,
,0.0
,
,
,
,
,0.0
,
,
,
,
,
,
,
1.0,
,
,0.0
,
,
,
4.0,0.0
5.0,
1.0,
,0.0
,
,
,
,
,
,
,
1.0,
,
,
,0.0
,0.0
,1.0
,
,
,
,
4.0,
7.0,
,1.0
,
,
,
,
4.0,0.0
,
,
,
,0.0
,
6.0,
,
,
3.0,
4.0,
,
,
,0.0
,
,
,
3.0,
,
,
,
,
,
,
,0.0
3.0,
,
,
,
,
,
,
,
,
,
,
,
,
3.0,
4.0,
,
,
,0.0
,
4.0,
,
,
,
,
,
,
2.0,0.0
,
,
,0.0
,0.0
,0.0
4.0,
1.0,0.0
4.0,
,
,
,1.0
4.0,0.0
,
2.0,
,
,
4.0,
,
,
,
,
2.0,1.0
4.0,
2.0,
4.0,
,
,
,0.0
,
,1.0
2.0,
,0.0
5.0,0.0
,
,0.0
,0.0
2.0,
,
3.0,0.0
,
,
,
4.0,0.0
,0.0
,
,1.0
,
,0.0
,
1.0,
,
,
,0.0
,
,
4.0,0.0
,
2.0,0.0
,
,
,
,
,
,0.0
,
,
3.0,
3.0,
,
,0.0
,
,
,
,
,0.0
,
,
,
,
,0.0
,
,
,
,0.0
,
,
,
,0.0
,
,
1.0,
,
,
,
,
,0.0
,0.0
4.0,0.0
,
,
,
,0.0
5.0,
,
,
,
,0.0
,
,
,1.0
,0.0
4.0,
,1.0
,0.0
2.0,
,
,
,
,
2.0,1.0
,
,
,
4.0,
,
,
,
,
,
,0.0
3.0,
,
,
,
,
,
,0.0
4.0,
,
,1.0
,
,
,
,
2.0,
5.0,
,0.0
,
,
1.0,
,0.0
,
,
,
,
,
1.0,0.0
1.0,
,
,
,
,
,
,
,
,
,0.0
,
,
,0.0
,0.0
,
,
,
,
,
,0.0
,
,
,
,
,
,
,
,1.0
,
,0.0
,
,1.0
,
,
,
,
,
,
,
,
,
,
,
,
,
1.0,1.0
3.0,0.0
,
,0.0
,1.0
,0.0
,
,
,
,0.0
,0.0
,
,
,
1.0,
4.0,
3.0,
,
,
4.0,
,
,
,0.0
,
,
,
,
6.0,
,0.0
,
,
,0.0
,
3.0,
,
,
2.0,
,
,
,
1.0,
,
4.0,1.0
,
,0.0
,
,
,
,
1.0,
,1.0
,0.0
4.0,
,
,
1.0,
,
,
,
1.0,
,
,
,
,
,
,
2.0,
,
1.0,
,
,0.0
,
,1.0
,
9.0,
,
,
,
,
1.0,
,0.0
,
,
,
,
,
,
,1.0
,
,0.0
,
13.0,
,
1.0,
,
,
,
,
2.0,
,
,
,
2.0,
,0.0
,0.0
,1.0
,
,
,0.0
,0.0
,
,
,
,
,
,
,
4.0,
,0.0
4.0,0.0
,0.0
2.0,0.0
,
,
,
4.0,
2.0,
,
,
,
,
,
1.0,
,1.0
,
4.0,
,
,
,
3.0,
,
,1.0
,
1.0,
,
,
,
,
,
,
,
,
,
,
5.0,
1.0,0.0
,
,
4.0,
,
,
,
13.0,
,0.0
,
,
,
,
,0.0
,1.0
,
4.0,0.0
,
,1.0
4.0,
,
1.0,
,
,0.0
2.0,
,1.0
3.0,0.0
,
,
,
,
,0.0
,
,1.0
,
5.0,
,
,
,
,
,
,
,
,
,
,
,
,
,
,0.0
,
,
2.0,
3.0,
,
,
2.0,
,0.0
,
4.0,
,0.0
1.0,
,
2.0,
,0.0
,
,
,
,
,
7.0,
,
,
,
,
,1.0
,
,
,
,
,
,
,
,
,0.0
5.0,1.0
,
,0.0
,1.0
,
,
,
,
,
,
,
2.0,
4.0,
,
,1.0
,0.0
,
,
,
1.0,
,
3.0,
,
,0.0
,1.0
3.0,
,
,
,
,
,
,
,
,1.0
,
,
,
,
,0.0
1.0,0.0
2.0,
1.0,
,
,
,
,
3.0,
,
3.0,
,0.0
,
,
,
,
,
,0.0
,
,
3.0,
,
,
4.0,
,
,
,
,1.0
,
,1.0
,
,
,0.0
,0.0
,
,
,
,
,
3.0,
,
,
5.0,
,
1.0,
,
,
,1.0
,
3.0,
,
1.0,
,0.0
,
3.0,
3.0,
,
,
,
,
,
,0.0
1.0,0.0
,0.0
,
2.0,
